x,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5
1.993333333333334068e+00,2.937084062805786575e-03,1.026143330528334931e-02,-1.299823101765456082e-02,-2.490414097145474126e-02,4.220405675201187312e-02,7.022547182272530220e-02
2.000000000000000000e+00,2.749974694944034258e-03,9.611136045466808428e-03,-1.220235166008780923e-02,-2.342100842450985793e-02,3.979180569970167114e-02,6.640718027778934329e-02
2.006666666666666821e+00,2.573360210177960770e-03,8.997043014385667711e-03,-1.144862425216044803e-02,-2.201322230237406224e-02,3.749448164902585701e-02,6.275633493418482367e-02
2.013333333333333641e+00,2.406751159378913655e-03,8.417486291589813124e-03,-1.073526621526093433e-02,-2.067783244339863047e-02,3.530813834435782284e-02,5.926823042073081638e-02
2.020000000000000462e+00,2.249674487476041422e-03,7.870852293790179047e-03,-1.006054150826225096e-02,-1.941194816979471133e-02,3.322886742908970348e-02,5.593812340015037743e-02
2.026666666666667282e+00,2.101673380506029979e-03,7.355581393404924014e-03,-9.422761232836274550e-03,-1.821274073771340235e-02,3.125280493800689646e-02,5.276124619976182983e-02
2.033333333333334103e+00,1.962307087586349572e-03,6.870167444860911937e-03,-8.820284095328362675e-03,-1.707744549552637006e-02,2.937613730246125404e-02,4.973281973906470282e-02
2.040000000000000036e+00,1.831150719565643320e-03,6.413157224696271197e-03,-8.251516731660239745e-03,-1.600336375995676380e-02,2.759510687647377669e-02,4.684806574998935658e-02
2.046666666666666856e+00,1.707795026086213934e-03,5.983149791463786109e-03,-7.714913901833551739e-03,-1.498786442015270087e-02,2.590601699317839762e-02,4.410221828850018760e-02
2.053333333333333677e+00,1.591846152769777140e-03,5.578795771369902956e-03,-7.208978560681255331e-03,-1.402838528017615743e-02,2.430523656219422610e-02,4.149053453901664634e-02
2.060000000000000497e+00,1.482925380209007245e-03,5.198796575501587677e-03,-6.732261811560341300e-03,-1.312243415070103204e-02,2.278920421958515949e-02,3.900830491573591130e-02
2.066666666666667318e+00,1.380668846414369842e-03,4.841903554394133731e-03,-6.283362749698375230e-03,-1.226758970097636958e-02,2.135443204303243830e-02,3.665086246740294207e-02
2.073333333333334139e+00,1.284727254328556527e-03,4.506917095578748082e-03,-5.860928201899489806e-03,-1.146150208231632925e-02,1.999750884570966961e-02,3.441359159437394621e-02
2.080000000000000071e+00,1.194765565979936288e-03,4.192685669620281781e-03,-5.463652369283852027e-03,-1.070189333452955562e-02,1.871510306311162733e-02,3.229193608895525314e-02
2.086666666666666892e+00,1.110462684802109978e-03,3.898104830014264242e-03,-5.090276379679894644e-03,-9.986557586799133662e-03,1.750396524775000781e-02,3.028140651197026856e-02
2.093333333333333712e+00,1.031511127599305183e-03,3.622116172159564260e-03,-4.739587756212010512e-03,-9.313361064572769910e-03,1.636093018719359318e-02,2.837758692031137203e-02
2.100000000000000533e+00,9.576166875872689152e-04,3.363706256459713002e-03,-4.410419808529456552e-03,-8.680241914023596392e-03,1.528291866139952840e-02,2.657614096187260050e-02
2.106666666666667354e+00,8.884980898868949546e-04,3.121905500433520483e-03,-4.101650953006496722e-03,-8.085209855597515899e-03,1.426693885565968184e-02,2.487281735573299360e-02
2.113333333333333286e+00,8.238866407933588239e-04,2.895787044535143295e-03,-3.812203968110673344e-03,-7.526345678076269870e-03,1.331008744577474347e-02,2.326345477677240273e-02
2.120000000000000107e+00,7.635258720873754372e-04,2.684465596196435565e-03,-3.541045190987108984e-03,-7.001800584458556936e-03,1.240955037227213509e-02,2.174398616505364423e-02
2.126666666666666927e+00,7.071711815976529673e-04,2.487096256411384151e-03,-3.287183661143480620e-03,-6.509795400797956967e-03,1.156260332060630482e-02,2.031044248130113236e-02
2.133333333333333748e+00,6.545894711650044901e-04,2.302873332984757809e-03,-3.049670216944088113e-03,-6.048619658938403712e-03,1.076661192432502683e-02,1.895895593064979290e-02
2.140000000000000568e+00,6.055587830991745546e-04,2.131029144365870816e-03,-2.827596550433921462e-03,-5.616630563858603098e-03,1.001903170815747306e-02,1.768576267753507736e-02
2.146666666666667389e+00,5.598679361595597283e-04,1.970832817784558440e-03,-2.620094225816116569e-03,-5.212251856078767981e-03,9.317407787883411063e-03,1.648720507514947475e-02
2.153333333333333321e+00,5.173161620308829381e-04,1.821589085201133018e-03,-2.426333666700162661e-03,-4.833972579299261087e-03,8.659374343682199951e-03,1.535973343330900194e-02
2.160000000000000142e+00,4.777127432048063819e-04,1.682637080376083892e-03,-2.245523117025048209e-03,-4.480345763133811512e-03,8.042653883439967316e-03,1.429990734886130155e-02
2.166666666666666963e+00,4.408766531186727902e-04,1.553349140159554194e-03,-2.076907580342533810e-03,-4.149987030472775291e-03,7.465056312217999146e-03,1.330439662293099110e-02
2.173333333333333783e+00,4.066361993432647016e-04,1.433129612895962931e-03,-1.919767741922198548e-03,-3.841573138666993723e-03,6.924477823759537208e-03,1.236998178934485548e-02
2.180000000000000604e+00,3.748286705529064512e-04,1.321413676636320556e-03,-1.773418877913069194e-03,-3.553840463362850210e-03,6.418899629540469713e-03,1.149355427851630335e-02
2.186666666666667425e+00,3.452999879535726042e-04,1.217666169650598752e-03,-1.637209755567680183e-03,-3.285583433446552862e-03,5.946386540456316538e-03,1.067211624090226921e-02
2.193333333333333357e+00,3.179043617881128526e-04,1.121380435535536185e-03,-1.510521528304437653e-03,-3.035652925173083338e-03,5.505085415788093899e-03,9.902780053883611031e-03
2.200000000000000178e+00,2.925039534824157988e-04,1.032077185020197898e-03,-1.392766629154258782e-03,-2.802954623164772251e-03,5.093223493607228029e-03,9.182767535569683753e-03
2.206666666666666998e+00,2.689685439424615112e-04,9.493033763829846492e-04,-1.283387665908573057e-03,-2.586447355568546793e-03,4.709106616269286699e-03,8.509408888596067810e-03
2.213333333333333819e+00,2.471752084598923915e-04,8.726311162101001509e-04,-1.181856321058899094e-03,-2.385141410261471841e-03,4.351117364111927073e-03,7.880141396479163965e-03
2.220000000000000639e+00,2.270079986330897858e-04,8.016565820472519588e-04,-1.087672259394147686e-03,-2.198096838593484662e-03,4.017713109918217770e-03,7.292507894519444783e-03
2.226666666666667460e+00,2.083576316618746048e-04,7.359989683238991149e-04,-1.000362045901396048e-03,-2.024421752755921171e-03,3.707424006136228207e-03,6.744155036614113592e-03
2.233333333333333393e+00,1.911211873269528204e-04,6.752994567631126575e-04,-9.194780763998332317e-04,-1.863270622466453152e-03,3.418850916263374388e-03,6.232831378656413825e-03
2.240000000000000213e+00,1.752018129201727377e-04,6.192202123303025075e-04,-8.445975231265529177e-04,-1.713842576267001492e-03,3.150663301212878586e-03,5.756385298470133305e-03
2.246666666666667034e+00,1.605084363486162992e-04,5.674434056210038478e-04,-7.753212972874860094e-04,-1.575379712342579036e-03,2.901597070883278097e-03,5.312762771460249368e-03
2.253333333333333854e+00,1.469554875945557060e-04,5.196702624417658730e-04,-7.112730303875165099e-04,-1.447165423387258886e-03,2.670452410553414424e-03,4.900005020360898543e-03
2.260000000000000675e+00,1.344626286744112637e-04,4.756201411991302992e-04,-6.520980759612136001e-04,-1.328522739669866755e-03,2.456091591127708071e-03,4.516246056635936194e-03
2.266666666666667496e+00,1.229544922030652949e-04,4.350296385798370922e-04,-5.974625331400136834e-04,-1.218812694087632095e-03,2.257436771662548348e-03,4.159710130241282659e-03
2.273333333333333428e+00,1.123604286352376840e-04,3.976517238808152123e-04,-5.470522933134516720e-04,-1.117432712642011826e-03,2.073467802016914965e-03,3.828709103597616615e-03
2.280000000000000249e+00,1.026142622231089396e-04,3.632549022302527771e-04,-5.005721109714629394e-04,-1.023815033428074946e-03,1.903220032891232661e-03,3.521639764752160055e-03
2.286666666666667069e+00,9.365405569898121573e-05,3.316224068310855881e-04,-4.577446996520621435e-04,-9.374251568980062829e-04,1.745782139950142380e-03,3.236981093834182064e-03
2.293333333333333890e+00,8.542188366347727854e-05,3.025514202555590012e-04,-4.183098537640423287e-04,-8.577603298411300495e-04,1.600293968169261586e-03,2.973291496035313387e-03
2.300000000000000711e+00,7.786361463356555651e-05,2.758523247240366014e-04,-3.820235969078376089e-04,-7.843480652179322162e-04,1.465944402004903599e-03,2.729206013476927987e-03
2.306666666666666643e+00,7.092870168053173516e-05,2.513479812128568058e-04,-3.486573571794333208e-04,-7.167446996943153525e-04,1.341969266460642544e-03,2.503433527466944909e-03
2.313333333333333464e+00,6.456998156585269796e-05,2.288730371546378350e-04,-3.179971698122061648e-04,-6.545339904451178510e-04,1.227649263616951546e-03,2.294753961800945381e-03
2.320000000000000284e+00,5.874348226271676384e-05,2.082732624198676045e-04,-2.898429073898292976e-04,-5.973257525330228799e-04,1.122307948701006764e-03,2.102015496930969077e-03
2.326666666666667105e+00,5.340823873262276911e-05,1.894049132007017214e-04,-2.640075377498122579e-04,-5.447545379205326029e-04,1.025309749304215753e-03,1.924131804012644588e-03
2.333333333333333925e+00,4.852611681001852215e-05,1.721341233564461267e-04,-2.403164095917810321e-04,-4.964783569387720089e-04,9.360580309058047456e-04,1.760079307050204604e-03
2.340000000000000746e+00,4.406164503324296831e-05,1.563363227250093431e-04,-2.186065657071057939e-04,-4.521774428175117213e-04,8.539932114326089906e-04,1.608894480591781901e-03
2.346666666666666679e+00,3.998185424704839920e-05,1.418956818554483064e-04,-1.987260836567968840e-04,-4.115530596758847797e-04,7.785909271784970760e-04,1.469671189686189367e-03
2.353333333333333499e+00,3.625612479062682679e-05,1.287045825733615335e-04,-1.805334436425290456e-04,-3.743263541826662892e-04,7.093602520219401261e-04,1.341558078099014959e-03
2.360000000000000320e+00,3.285604107527579498e-05,1.166631137530630986e-04,-1.638969232410072085e-04,-3.402372509184899943e-04,6.458419715173410475e-04,1.223756010101674377e-03
2.366666666666667140e+00,2.975525334753642323e-05,1.056785916379354478e-04,-1.486940186044262099e-04,-3.090433913097184629e-04,5.876069130948867675e-04,1.115515570493352294e-03
2.373333333333333961e+00,2.692934642674316330e-05,9.566510402285334622e-05,-1.348108916692490351e-04,-2.805191158545455908e-04,5.342543332848205973e-04,1.016134626893388897e-03
2.380000000000000782e+00,2.435571520036252893e-05,8.654307758982314469e-05,-1.221418428616670253e-04,-2.544544892259334597e-04,4.854103625849864791e-04,9.249559577513679970e-04
2.386666666666666714e+00,2.201344665618750414e-05,7.823886766972237188e-05,-1.105888087406355828e-04,-2.306543677127639966e-04,4.407265083149609864e-04,8.413649489643458415e-04
2.393333333333333535e+00,1.988320822731701727e-05,7.068436968898419439e-05,-1.000608839780034817e-04,-2.089375083496777233e-04,3.998782155457072007e-04,7.647873614656025207e-04
2.400000000000000355e+00,1.794714222380659733e-05,6.381665154997628463e-05,-9.047386703968170901e-05,-1.891357189870172188e-04,3.625634859599820444e-04,6.946871716569810945e-04
2.406666666666667176e+00,1.618876612385010508e-05,5.757760618740626881e-05,-8.174982890171887608e-05,-1.710930484645872796e-04,3.285015542851677092e-04,6.305644860971883420e-04
2.413333333333333997e+00,1.459287849726597078e-05,5.191362354008018765e-05,-7.381670411025984251e-05,-1.546650159760832872e-04,2.974316217461770774e-04,5.719535314310064504e-04
2.420000000000000817e+00,1.314547033483987206e-05,4.677528117748385556e-05,-6.660790347435046265e-05,-1.397178786444905026e-04,2.691116458109388439e-04,5.184207201487359053e-04
2.426666666666666750e+00,1.183364155864571001e-05,4.211705282369363780e-05,-6.006194766510539846e-05,-1.261279362719805930e-04,2.433171853439861998e-04,4.695627924007226488e-04
2.433333333333333570e+00,1.064552249075689004e-05,3.789703402680319840e-05,-5.412212098356945702e-05,-1.137808721802806056e-04,2.198403001441076837e-04,4.250050337577724029e-04
2.440000000000000391e+00,9.570200060700841075e-06,3.407668423013291721e-05,-4.873614455237098415e-05,-1.025711290186133564e-04,1.984885037190810687e-04,3.843995685037507521e-04
2.446666666666667211e+00,8.597648535535074997e-06,3.062058451173475088e-05,-4.385586818268841892e-05,-9.240131838555464060e-05,1.790837680433900289e-04,3.474237277707565522e-04
2.453333333333334032e+00,7.718664560468468171e-06,2.749621027089050823e-05,-3.943698016783640786e-05,-8.318166308797533110e-05,1.614615789526960103e-04,3.137784915789032514e-04
2.460000000000000853e+00,6.924806302455862498e-06,2.467371815420955783e-05,-3.543873425763613964e-05,-7.482947084409366533e-05,1.454700407508548133e-04,2.831870036208244089e-04
2.466666666666666785e+00,6.208336494098609834e-06,2.212574652935477498e-05,-3.182369307339167702e-05,-6.726863822802066524e-05,1.309690285405919674e-04,2.553931574343857583e-04
2.473333333333333606e+00,5.562169180433191588e-06,1.982722883116577256e-05,-2.855748723147807187e-05,-6.042918364951885784e-05,1.178293867367247568e-04,2.301602524345214523e-04
2.480000000000000426e+00,4.979819976731700721e-06,1.775521912281923965e-05,-2.560858945400124428e-05,-5.424680816450308079e-05,1.059321721802109812e-04,2.072697181253696866e-04
2.486666666666667247e+00,4.455359651222308884e-06,1.588872923349000059e-05,-2.294810295746477647e-05,-4.866248291859785410e-05,9.516794024147276596e-05,1.865199046857120128e-04
2.493333333333334068e+00,3.983370852618490316e-06,1.420857685358725175e-05,-2.054956342463782940e-05,-4.362206203735124565e-05,8.543607228157482265e-05,1.677249380128294470e-04
2.500000000000000000e+00,3.558907808479190552e-06,1.269724398888204851e-05,-1.838875388063656433e-05,-3.907591979203312781e-05,7.664414282912540544e-05,1.507136372210120322e-04
2.506666666666666821e+00,3.177458826667945620e-06,1.133874519556924013e-05,-1.644353181139403684e-05,-3.497861088887514649e-05,6.870732482843692600e-05,1.353284925198115719e-04
2.513333333333333641e+00,2.834911438499799355e-06,1.011850503938446735e-05,-1.469366788099929641e-05,-3.128855275172099781e-05,6.154783131977000659e-05,1.214247013424565310e-04
2.520000000000000462e+00,2.527520028526195249e-06,9.023244243199595628e-06,-1.312069562364584178e-05,-2.796772869295089127e-05,5.509439192466539486e-05,1.088692605554056922e-04
2.526666666666667282e+00,2.251875802278248295e-06,8.040874008933331321e-06,-1.170777150596476738e-05,-2.498141089484437764e-05,4.928176252773198789e-05,9.754011255459250906e-05
2.533333333333334103e+00,2.004878949639107365e-06,7.160398021032340991e-06,-1.043954477616375642e-05,-2.229790215289585145e-05,4.405026657014180131e-05,8.732534304131465530e-05
2.540000000000000036e+00,1.783712867820328275e-06,6.371821660106614273e-06,-9.302036537495976672e-06,-1.988829536366217821e-05,3.934536639883597802e-05,7.812242826980812121e-05
2.546666666666666856e+00,1.585820314151840737e-06,5.666067976454399014e-06,-8.282527505001078313e-06,-1.772624977219032949e-05,3.511726314846670390e-05,6.983752956820096596e-05
2.553333333333333677e+00,1.408881365039112834e-06,5.034899994109100853e-06,-7.369453926063831838e-06,-1.578778302765180563e-05,3.132052366980899144e-05,6.238483295370089081e-05
2.560000000000000497e+00,1.250793063475892636e-06,4.470848936614091363e-06,-6.552311167005168057e-06,-1.405107813023300447e-05,2.791373305823499610e-05,5.568593169051482439e-05
2.566666666666667318e+00,1.109650643410089245e-06,3.967147985919934103e-06,-5.821564489547625987e-06,-1.249630438734519222e-05,2.485917137834174484e-05,4.966924967415359331e-05
2.573333333333334139e+00,9.837302250296999966e-07,3.517671205548905569e-06,-5.168566562484368579e-06,-1.110545153259827267e-05,2.212251322548917885e-05,4.426950356751843939e-05
2.580000000000000071e+00,8.714728806530759805e-07,3.116877278437482903e-06,-4.585481275140705218e-06,-9.862176196519481750e-06,1.967254881139685467e-05,3.942720166162613950e-05
2.586666666666666892e+00,7.714699763629465019e-07,2.759757728609272706e-06,-4.065213440171153279e-06,-8.751659953503281876e-06,1.748092530865900826e-05,3.508817748618610121e-05
2.593333333333333712e+00,6.824496998080716483e-07,2.441789314015837031e-06,-3.601343993814600862e-06,-7.760478204781163207e-06,1.552190723769271232e-05,3.120315625172747118e-05
2.600000000000000533e+00,6.032646897033202875e-07,2.158890295483792862e-06,-3.188070321875114881e-06,-6.876479192147381242e-06,1.377215472889015299e-05,2.772735226487045543e-05
2.606666666666667354e+00,5.328806874831825813e-07,1.907380303702226694e-06,-2.820151359354020349e-06,-6.088672471633120305e-06,1.221051854229050006e-05,2.462009552097788495e-05
2.613333333333334174e+00,4.703661363013570197e-07,1.683943542558446348e-06,-2.492857130786080894e-06,-5.387126210167563076e-06,1.081785077663646094e-05,2.184448574319679400e-05
2.620000000000000107e+00,4.148826571176288120e-07,1.485595082870928768e-06,-2.201922416891601745e-06,-4.762872701395852943e-06,9.576830248980967465e-06,1.936707220323899935e-05
2.626666666666666927e+00,3.656763359714539039e-07,1.309650015668830959e-06,-1.943504251116824023e-06,-4.207821529150757713e-06,8.471801574832706156e-06,1.715755772663812924e-05
2.633333333333333748e+00,3.220697607092712450e-07,1.153695248624389260e-06,-1.714142966972942312e-06,-3.714679838520945706e-06,7.488627026973999124e-06,1.518852535318746395e-05
2.640000000000000568e+00,2.834547494103448818e-07,1.015563743058342301e-06,-1.510726533780969459e-06,-3.276879204960215471e-06,6.614550298373819432e-06,1.343518619138252020e-05
2.646666666666667389e+00,2.492857165455332655e-07,8.933110021127575339e-07,-1.330457934472555962e-06,-2.888508621386790603e-06,5.838071340898299473e-06,1.187514707358316778e-05
2.653333333333333321e+00,2.190736265072248091e-07,7.851936332268690948e-07,-1.170825354477355520e-06,-2.544253151688804152e-06,5.148831496659115779e-06,1.048819668593006542e-05
2.660000000000000142e+00,1.923804875698814103e-07,6.896498199687400574e-07,-1.029574965441799665e-06,-2.239337826450002441e-06,4.537508182724459234e-06,9.256108913498370283e-06
2.666666666666666963e+00,1.688143425829262630e-07,6.052815495801334331e-07,-9.046861015722653865e-07,-1.969476383016614061e-06,3.995718432455133327e-06,8.162462206482523863e-06
2.673333333333333783e+00,1.480247157653311953e-07,5.308384532971151306e-07,-7.943486397812296067e-07,-1.730824477228387582e-06,3.515930637844338687e-06,7.192473837149996008e-06
2.680000000000000604e+00,1.296984778688992989e-07,4.652031266295920397e-07,-6.969424075448851136e-07,-1.519937018227965232e-06,3.091383876874586204e-06,6.332847979681667804e-06
2.686666666666667425e+00,1.135560947099526271e-07,4.073778063355789633e-07,-6.110184544644609659e-07,-1.333729300743551376e-06,2.716014248014703576e-06,5.571636605665598338e-06
2.693333333333333357e+00,9.934822664228763688e-08,3.564722898280126175e-07,-5.352820349731302451e-07,-1.169441631117033175e-06,2.384387670533135186e-06,4.898112246791013906e-06
2.700000000000000178e+00,8.685264896345428788e-08,3.116929912219100369e-07,-4.685771604600896083e-07,-1.024607164135356127e-06,2.091638644282342775e-06,4.302651733088277394e-06
2.706666666666666998e+00,7.587146551743952105e-08,2.723330361868256688e-07,-4.098725893090538657e-07,-8.970226874338957781e-07,1.833414496005547597e-06,3.776630069790754486e-06
2.713333333333333819e+00,6.622858988561089906e-08,2.377633052337310698e-07,-3.582491329875231518e-07,-7.847221088977309648e-07,1.605824671033889966e-06,3.312323668489874644e-06
2.720000000000000639e+00,5.776747055030714937e-08,2.074243420567881211e-07,-3.128881653944292616e-07,-6.859524201146207782e-07,1.405394659490714059e-06,2.902822198669744533e-06
2.726666666666667460e+00,5.034903827779458167e-08,1.808190500894533980e-07,-2.730612311968665538e-07,-5.991519255596244077e-07,1.229024174819249661e-06,2.541948373914891928e-06
2.733333333333333393e+00,4.384985570549194415e-08,1.575061065414384104e-07,-2.381206568820521097e-07,-5.229305428456945744e-07,1.073949229626410260e-06,2.224185033073007088e-06
2.740000000000000213e+00,3.816045073841475931e-08,1.370940288787236979e-07,-2.074910757394689437e-07,-4.560519940892922986e-07,9.377077795207332910e-07,1.944608920427362579e-06
2.746666666666667034e+00,3.318381686765859207e-08,1.192358340134097258e-07,-1.806617849917707252e-07,-3.974177222488264264e-07,8.181086298534382249e-07,1.698830610507472065e-06
2.753333333333333854e+00,2.883406492528918557e-08,1.036242354037356412e-07,-1.571798598330833469e-07,-3.460523792314318003e-07,7.132033230894267650e-07,1.482940062569177636e-06
2.760000000000000675e+00,2.503521209098723059e-08,8.998732784683779092e-08,-1.366439552315321529e-07,-3.010907446660924727e-07,6.212607459843701232e-07,1.293457327044633641e-06
2.766666666666667496e+00,2.172009517181885899e-08,7.808471399705819723e-08,-1.186987320307481201e-07,-2.617659455447805710e-07,5.407442158722927936e-07,1.127287961444723896e-06
2.773333333333333428e+00,1.882939629303546184e-08,6.770403057967011916e-08,-1.030298491641798651e-07,-2.273988574747462118e-07,4.702908242249079295e-07,9.816827463448715242e-07
2.780000000000000249e+00,1.631077017014577699e-08,5.865783591205994313e-08,-8.935946869734924530e-08,-1.973885781010607179e-07,4.086928332806294752e-07,8.542013232595134720e-07
2.786666666666667069e+00,1.411806308577040039e-08,5.078082370939826229e-08,-7.744222495744426581e-08,-1.712038723854131344e-07,3.548809380100419197e-07,7.426794054752283010e-07
2.793333333333333890e+00,1.221061457392008768e-08,4.392733125674497373e-08,-6.706161321706023388e-08,-1.483754979010508917e-07,3.079092210386363380e-07,6.451992403360598748e-07
2.800000000000000711e+00,1.055263362407628379e-08,3.796911289081413148e-08,-5.802675728915969000e-08,-1.284893261600831899e-07,2.669416424400354763e-07,5.600630271284677624e-07
2.806666666666667531e+00,9.112641962339284269e-09,3.279335236806194218e-08,-5.016951898249908910e-08,-1.111801832628484145e-07,2.312399195968063604e-07,4.857690186711979331e-07
2.813333333333333464e+00,7.862977651290032160e-09,2.830089011646195577e-08,-4.334191567930188290e-08,-9.612633988353008370e-08,2.001526646538817258e-07,4.209900570523390209e-07
2.820000000000000284e+00,6.779352878225582785e-09,2.440464359071892901e-08,-3.741381534759596159e-08,-8.304458681455891558e-08,1.731056585134414802e-07,3.645543147477574539e-07
2.826666666666667105e+00,5.840460377014239828e-09,2.102820098847754875e-08,-3.227088110642762191e-08,-7.168583801636828185e-08,1.495931508906861895e-07,3.154280316780517442e-07
2.833333333333333925e+00,5.027623455710482220e-09,1.810457045134938160e-08,-2.781274003943716132e-08,-6.183120838945066771e-08,1.291700857169138653e-07,2.727000566907999880e-07
2.840000000000000746e+00,4.324485083809848966e-09,1.557506858167488311e-08,-2.395135331661848102e-08,-5.328851833187490717e-08,1.114451601879578032e-07,2.355680185660570520e-07
2.846666666666666679e+00,3.716731932951994567e-09,1.338833366554830237e-08,-2.060956685033123520e-08,-4.588918159572721491e-08,9.607463405910340555e-08,2.033259670094282606e-07
2.853333333333333499e+00,3.191849666147059991e-09,1.149945041579564799e-08,-1.771982369389046474e-08,-3.948543703733296676e-08,8.275681342718203627e-08,1.753533382906713240e-07
2.860000000000000320e+00,2.738906136170793770e-09,9.869174345700109096e-09,-1.522302120268949524e-08,-3.394788859433281510e-08,7.122714026002315165e-08,1.511051132768675833e-07
2.866666666666667140e+00,2.348359486431206121e-09,8.463245065080734015e-09,-1.306749763145437190e-08,-2.916332124218718827e-08,6.125382537441277020e-08,1.301030476658850473e-07
2.873333333333333961e+00,2.011888449963001545e-09,7.251778864009145744e-09,-1.120813434880404985e-08,-2.503276380665532716e-08,5.263396846590849045e-08,1.119278653139440481e-07
2.880000000000000782e+00,1.722242416696234498e-09,6.208731924571969309e-09,-9.605561223023833717e-09,-2.146977235917573164e-08,4.519011419516905645e-08,9.621231573398694348e-08
2.886666666666666714e+00,1.473109088051655655e-09,5.311426385667888018e-09,-8.225453981394130526e-09,-1.839891051956367292e-08,3.876719827187586679e-08,8.263500618005140508e-08
2.893333333333333535e+00,1.258997763361453606e-09,4.540132287344395975e-09,-7.037913479438869563e-09,-1.575440535452914737e-08,3.322984198297532898e-08,7.091492728513567859e-08
2.900000000000000355e+00,1.075136506577294993e-09,3.877699146591867912e-09,-6.016917845317991137e-09,-1.347895970951838205e-08,2.845995771912682400e-08,6.080659904159480791e-08
2.906666666666667176e+00,9.173816260440451295e-10,3.309231572293475626e-09,-5.139839396925971976e-09,-1.152270376246411865e-08,2.435463179233857753e-08,5.209577105666427597e-08
2.913333333333333997e+00,7.821380664901609242e-10,2.821803919183888723e-09,-4.387019073126880656e-09,-9.842270357260638085e-09,2.082425423746306621e-08,4.459561753129258000e-08
2.920000000000000817e+00,6.662894623912249389e-10,2.404209514761966706e-09,-3.741391883450050126e-09,-8.399980277162718993e-09,1.779086837740547028e-08,3.814337334538105511e-08
2.926666666666666750e+00,5.671367369587749622e-10,2.046740474278897911e-09,-3.188157569449512968e-09,-7.163125067828200922e-09,1.518671573178186332e-08,3.259736303140355849e-08
2.933333333333333570e+00,4.823442525375691808e-10,1.740994551936083644e-09,-2.714491292249223157e-09,-6.103336329391570740e-09,1.295295438491989750e-08,2.783437932321267299e-08
2.940000000000000391e+00,4.098926274001024191e-10,1.479705865658328582e-09,-2.309289720528759478e-09,-5.196031578853148308e-09,1.103853122351896487e-08,2.374737241706448830e-08
2.946666666666667211e+00,3.480374319478699259e-10,1.256596682291402255e-09,-1.962948396871448278e-09,-4.419927849394156577e-09,9.399190527465959665e-09,2.024341511445651942e-08
2.953333333333334032e+00,2.952730652121142965e-10,1.066247763516542959e-09,-1.667166713091659058e-09,-3.756615152345765832e-09,7.996603268278384195e-09,1.724191266580561751e-08
2.960000000000000853e+00,2.503011912534780477e-10,9.039850535808510907e-10,-1.414777231571794347e-09,-3.190182790023321178e-09,6.797603156086455278e-09,1.467302943251049883e-08
2.966666666666666785e+00,2.120031854702343824e-10,7.657807412302469115e-10,-1.199596454086021155e-09,-2.706892282313875398e-09,5.773516994331670415e-09,1.247630746253454567e-08
2.973333333333333606e+00,1.794161037435144393e-10,6.481669528542485415e-10,-1.016294466028202199e-09,-2.294891364904140834e-09,4.899578266576343386e-09,1.059945475917177998e-08
2.980000000000000426e+00,1.517117435103174371e-10,5.481605344167029434e-10,-8.602811760269204456e-10,-1.943964139828339976e-09,4.154414105944679048e-09,8.997283439956473545e-09
2.986666666666667247e+00,1.281784159314911249e-10,4.631975586327576124e-10,-7.276071319447397409e-10,-1.645313016457704895e-09,3.519596897609369416e-09,7.630780156656131347e-09
2.993333333333334068e+00,1.082050929228429818e-10,3.910763532273620845e-10,-6.148771272597957714e-10,-1.391368579427904524e-09,2.979252750223486079e-09,6.466293100037062413e-09
3.000000000000000888e+00,9.126763249830560973e-11,3.299079879465890025e-10,-5.191750195878212823e-10,-1.175623965054953229e-09,2.519719954132898790e-09,5.474821664979879860e-09
3.006666666666666821e+00,7.691682113887147360e-11,2.780732840818435874e-10,-4.379983681481703568e-10,-9.924907247739399922e-10,2.129251332541431155e-09,4.631396421298581464e-09
3.013333333333333641e+00,6.476800320711844222e-11,2.341855222343530705e-10,-3.692016616072126837e-10,-8.371735078365657048e-10,1.797755095647226200e-09,3.914538440509501162e-09
3.020000000000000462e+00,5.449209518873209892e-11,1.970581233662129403e-10,-3.109470540354804796e-10,-7.055612102835359087e-10,1.516569435445970634e-09,3.305788284609844680e-09
3.026666666666667282e+00,4.580780713408038934e-11,1.656766661875763269e-10,-2.616616565865169408e-10,-5.941325170316880679e-10,1.278266657996558819e-09,2.789296084132945257e-09
3.033333333333334103e+00,3.847491543296015976e-11,1.391746818217327528e-10,-2.200005476628025077e-10,-4.998740123840161348e-10,1.076483147382577782e-09,2.351465132581435442e-09
3.040000000000000036e+00,3.228845028932019960e-11,1.168127355576961974e-10,-1.848147663313024607e-10,-4.202092546482109732e-10,9.057718976679285117e-10,1.980642314879013225e-09
3.046666666666666856e+00,2.707367824502176737e-11,9.796036632305456899e-11,-1.551236439920728308e-10,-3.529374057919958061e-10,7.614747415484184957e-10,1.666849479734126209e-09
3.053333333333333677e+00,2.268177507989476443e-11,8.208050816982167746e-11,-1.300909090548727721e-10,-2.961801798440169806e-10,6.396117523222289883e-10,1.401550569790770496e-09
3.060000000000000497e+00,1.898609761175006817e-11,6.871606535533252461e-11,-1.090040697824408316e-10,-2.483360264804127080e-10,5.367856039300870927e-10,1.177449948252075639e-09
3.066666666666667318e+00,1.587897453406915606e-11,5.747835423021156800e-11,-9.125664254229692482e-11,-2.080406010950925193e-10,4.500989463904760115e-10,9.883179145554616332e-10
