x,V,psi_0,density_0,psi_1,density_1,psi_2,density_2,psi_3,density_3,psi_4,density_4,psi_5,density_5
2.279999999999997584e-01,4.550671681280000769e+00,2.989558091069870471e-01,8.937457579881327718e-02,4.001463217643363435e-01,1.601170788215277863e-01,7.675531241187087961e-01,5.891377983443899513e-01,5.831387750846083184e-01,3.400508310071774232e-01,4.294716072776109672e-01,1.844458614576145183e-01,6.962685150817645718e-01,4.847898450941653947e-01
2.320000000000002061e-01,4.534245114879999150e+00,2.988110911697148819e-01,8.928806820603565897e-02,4.044603090546675106e-01,1.635881416005971478e-01,7.641360416669168432e-01,5.839038901743840437e-01,5.900091772869617834e-01,3.481108292828374862e-01,4.185713256206189947e-01,1.752019546318022425e-01,7.011818995077779837e-01,4.916560561973356558e-01
2.359999999999997655e-01,4.517550222080001454e+00,2.986851396138082704e-01,8.921281262612014429e-02,4.087925008394301396e-01,1.671113087425555033e-01,7.606674347630280053e-01,5.786149463089654832e-01,5.967894021013814276e-01,3.561575904605243093e-01,4.075575420784574021e-01,1.661031501050335701e-01,7.058126195287451887e-01,4.981714538860292363e-01
2.400000000000002132e-01,4.500588799999999168e+00,2.985777869588344124e-01,8.914869486523510633e-02,4.131428737124663852e-01,1.706870340993949520e-01,7.571471309323637433e-01,5.732717778791099894e-01,6.034780944234985345e-01,3.641858104490169890e-01,3.964330255343344600e-01,1.571591437343062836e-01,7.101584313619403455e-01,5.043249976344517105e-01
2.439999999999997726e-01,4.483362676480000530e+00,2.984888644605616093e-01,8.909560220695551813e-02,4.175113969140556991e-01,1.743157665531261669e-01,7.535749584900199860e-01,5.678752180632353763e-01,6.100739008459260537e-01,3.721901644933648390e-01,3.852005834032393716e-01,1.483794894541959619e-01,7.142171953798871487e-01,5.101062021763118626e-01
2.480000000000002203e-01,4.465873710079999448e+00,2.984182020905600252e-01,8.905342333896232310e-02,4.218980322130886362e-01,1.779979495852763716e-01,7.499507467710481157e-01,5.624261225824527255e-01,6.165754698809053913e-01,3.801653100588592848e-01,3.738630613535225411e-01,1.397735886446277720e-01,7.179868773708392160e-01,5.155051560767285324e-01
2.519999999999997797e-01,4.448123790080001250e+00,2.983656285154268062e-01,8.902204827940567167e-02,4.263027337895012314e-01,1.817340208364023602e-01,7.462743263634817881e-01,5.569253701892685759e-01,6.229814521924985637e-01,3.881058897758743464e-01,3.624233430151133639e-01,1.313506795622505219e-01,7.214655497774906667e-01,5.205125395157368384e-01
2.560000000000002274e-01,4.430114836479998708e+00,2.983309710756640865e-01,8.900136830294871904e-02,4.307254481170188498e-01,1.855244116556067080e-01,7.425455293441618476e-01,5.513738631490014974e-01,6.292905008383735677e-01,3.960065344454110625e-01,3.508843496739927903e-01,1.231198268461408396e-01,7.246513929131421783e-01,5.251196412509571143e-01
2.599999999999997868e-01,4.411848800000001347e+00,2.983140557642359747e-01,8.899127586650769361e-02,4.351661138462643574e-01,1.893695466400599214e-01,7.387641895172978312e-01,5.457725277131499908e-01,6.355012715212262631e-01,4.038618661050953351e-01,3.392490399525362466e-01,1.150899111087175380e-01,7.275426961545381488e-01,5.293183747278146223e-01
2.640000000000002345e-01,4.393327662079999030e+00,2.983147072048336068e-01,8.899166453470559734e-02,4.396246616882840130e-01,1.932698431645381854e-01,7.349301426557132144e-01,5.401223145839469941e-01,6.416124228498774063e-01,4.116665011552899101e-01,3.275204094753491613e-01,1.072696186229003812e-01,7.301378591105679439e-01,5.331012933065635284e-01
2.679999999999997939e-01,4.374553434880001035e+00,2.983327486298744113e-01,8.900242890505583038e-02,4.441010142985465925e-01,1.972257109009978859e-01,7.310432267447132260e-01,5.344241993693221726e-01,6.476226166100793602e-01,4.194150535448858408e-01,3.157014905202154553e-01,9.966743111668568966e-02,7.324353927660173236e-01,5.364616045763100916e-01
2.720000000000002416e-01,4.355528161279998756e+00,2.983680018582656190e-01,8.902346453289398942e-02,4.485950861614744212e-01,2.012375513282206596e-01,7.271032822285110608e-01,5.286791830274738535e-01,6.535305180450542428e-01,4.271021380162369763e-01,3.037953516537863496e-01,9.229161568644771163e-02,7.344339205995371600e-01,5.393931837272072372e-01
2.759999999999998010e-01,4.336253914880001226e+00,2.984202872729594946e-01,8.905466785607567270e-02,4.531067834755636015e-01,2.053057572315712676e-01,7.231101522591537600e-01,5.228882923002565741e-01,6.593347961457888262e-01,4.347223734086089197e-01,2.918050973516370661e-01,8.515021484039839161e-02,7.361321796749875634e-01,5.418905859530481761e-01
2.800000000000002487e-01,4.316732799999998704e+00,2.984894237983288789e-01,8.909593611945838820e-02,4.576360040391554418e-01,2.094307121929258886e-01,7.190636829478740388e-01,5.170525801345606798e-01,6.650341239510971780e-01,4.422703860194032721e-01,2.797338676023251591e-01,7.825103668375518740e-02,7.375290217052967723e-01,5.439490578575720825e-01
2.839999999999998082e-01,4.296966951680000868e+00,2.985752288773929064e-01,8.914716729918756299e-02,4.621826371369207598e-01,2.136127900708385541e-01,7.149637236188045586e-01,5.111731260908664032e-01,6.706271788574594828e-01,4.497408130223149447e-01,2.675848374950876019e-01,7.160164525727244489e-02,7.386234140879667232e-01,5.455645478389639091e-01
2.880000000000002558e-01,4.276958535679999507e+00,2.986775184489214863e-01,8.920826002680583289e-02,4.667465634271206198e-01,2.178523544710271320e-01,7.108101270649817005e-01,5.052510367381354284e-01,6.761126429386398184e-01,4.571283059414726346e-01,2.553612167908173580e-01,6.520935104088682044e-02,7.394144409113440064e-01,5.467337154282354561e-01
2.919999999999998153e-01,4.256709748480000499e+00,2.987961069244481904e-01,8.927911351320627631e-02,4.713276548297091750e-01,2.221497582072734789e-01,7.066027498065633461e-01,4.992874460341967802e-01,6.814892032750762274e-01,4.644275341804981472e-01,2.430662494759688042e-01,5.908120163431390681e-02,7.399013039307608119e-01,5.474539395584401280e-01
2.960000000000002629e-01,4.236222817279998054e+00,2.989308071652209686e-01,8.935962747245052018e-02,4.759257744153457259e-01,2.265053427528465613e-01,7.023414523511863905e-01,4.932835156907738328e-01,6.867555522930307577e-01,4.716331886053057310e-01,2.307032132990415041e-01,5.322397262650303829e-02,7.400833235136430321e-01,5.477233257429996449e-01
2.999999999999998224e-01,4.215500000000001357e+00,2.990814304591222217e-01,8.944970204547475490e-02,4.805407762953838313e-01,2.309194376825701167e-01,6.980260994563827204e-01,4.872404355222919037e-01,6.919103881134824885e-01,4.787399851793499583e-01,2.182754192893034406e-01,4.764415866592121990e-02,7.399599395526713641e-01,5.475407121427930957e-01
3.040000000000002700e-01,4.194543585279998155e+00,2.992477864975865987e-01,8.954923772370516899e-02,4.851725055129080255e-01,2.353923601056727710e-01,6.936565603939746083e-01,4.811594237775997374e-01,6.969524149107363398e-01,4.857426686499071722e-01,2.057862112574175284e-01,4.234796474368247854e-02,7.395307123460695964e-01,5.469056745030851374e-01
3.079999999999998295e-01,4.173355892480001827e+00,2.994296833525477153e-01,8.965813527260699245e-02,4.898207979348894736e-01,2.399244140895718247e-01,6.892327092163630375e-01,4.750417274537276358e-01,7.018803432807142473e-01,4.926360162838532841e-01,1.932389652776436428e-01,3.734129770157436357e-02,7.387953234440878258e-01,5.458185299428542914e-01
3.120000000000002771e-01,4.151939271679998988e+00,2.996269274534453242e-01,8.977629565519218424e-02,4.944854801455334514e-01,2.445158900747587682e-01,6.847544250246229147e-01,4.688886225908019401e-01,7.066928906188919557e-01,4.994148416512851907e-01,1.806370891512952548e-01,3.262975797705298941e-02,7.377535764607391355e-01,5.442803395806116162e-01
3.159999999999998366e-01,4.130296103680000108e+00,2.998393235643227461e-01,8.990361995551063301e-02,4.991663693408941449e-01,2.491670642809699354e-01,6.802215922383142432e-01,4.627014145472274631e-01,7.113887815078293597e-01,5.060739984551941850e-01,1.679840218511381156e-01,2.821863159728364712e-02,7.364053978498398267e-01,5.422929099823808885e-01
3.200000000000002842e-01,4.108428799999998660e+00,3.000666747610461482e-01,9.004000930215144693e-02,5.038632732248315982e-01,2.538781981048413017e-01,6.756341008669192183e-01,4.564814382542503601e-01,7.159667481142424350e-01,5.126083844052831129e-01,1.552832329464264027e-01,2.411288243429412712e-02,7.347508376443987466e-01,5.398587934191455551e-01
3.239999999999998437e-01,4.086339802879999539e+00,3.003087824086775326e-01,9.018536479178242138e-02,5.085759899063887479e-01,2.586495375092632276e-01,6.709918467828074329e-01,4.502300584490025459e-01,7.204255305955543642e-01,5.190129451338860722e-01,1.425382220082797302e-01,2.031714473328163906e-02,7.327900701583917042e-01,5.369812869227406082e-01
3.280000000000002913e-01,4.064031585279997749e+00,3.005654461390325216e-01,9.033958741275566195e-02,5.133043077986693126e-01,2.634813124046710420e-01,6.662947319956314951e-01,4.439486698851303759e-01,7.247638775158528057e-01,5.252826781518140642e-01,1.297525179951156127e-01,1.683571592607279940e-02,7.305233946499537501e-01,5.336644301308920424e-01
3.319999999999998508e-01,4.041506650880000606e+00,3.008364638284547476e-01,9.050257796880915862e-02,5.180480055192929756e-01,2.683737360225174062e-01,6.615426649280536919e-01,4.376386975201111418e-01,7.289805462711786976e-01,5.314126368418261581e-01,1.169296786178591480e-01,1.367254974167582751e-02,7.279512359450194259e-01,5.299130019138813541e-01
3.360000000000002984e-01,4.018767534079998427e+00,3.011216315758389328e-01,9.067423700289527211e-02,5.228068517925149594e-01,2.733270042812007139e-01,6.567355606926972289e-01,4.313015966783513844e-01,7.330743035240594452e-01,5.373979344872847896e-01,1.040732896846640332e-01,1.083124962578799720e-02,7.250741450204319927e-01,5.257325157771104429e-01
3.399999999999998579e-01,3.995816800000000502e+00,3.014207436809354101e-01,9.085446472116816274e-02,5.275806053530881501e-01,2.783412951447309380e-01,6.518733413702179069e-01,4.249388531891726273e-01,7.370439256471902345e-01,5.432337483334208628e-01,9.118696442488802290e-02,8.315062481025793650e-03,7.218927995455468594e-01,5.211292140357071112e-01
3.440000000000003055e-01,3.972657044479998234e+00,3.017335926229671728e-01,9.104316091716270487e-02,5.323690148519566456e-01,2.834167679744428181e-01,6.469559362883843256e-01,4.185519834987799781e-01,7.408881991761636643e-01,5.489153236784987122e-01,7.827434279207799717e-02,6.126872739531732948e-03,7.184080043813453331e-01,5.161100607591870837e-01
3.479999999999998650e-01,3.949290894080000669e+00,3.020599690395937564e-01,9.124022489620034482e-02,5.371718187638632180e-01,2.885535628740766856e-01,6.419832823020547030e-01,4.121425347553196450e-01,7.446059212711370057e-01,5.544379779920386442e-01,6.533909074573110431e-02,4.269196779478883624e-03,7.146206920360792525e-01,5.106827334861248069e-01
3.520000000000003126e-01,3.925721006079997633e+00,3.023996617062525427e-01,9.144555540005598615e-02,5.419887452969606167e-01,2.937518000285736508e-01,6.369553240739345146e-01,4.057120848661309176e-01,7.481959001873169646e-01,5.597971050571095564e-01,5.238489951161042629e-02,2.744177696841522407e-03,7.105319230764663985e-01,5.048556137107416131e-01
3.559999999999998721e-01,3.901950068480000589e+00,3.027524575159119546e-01,9.165905053192406615e-02,5.468195123045143102e-01,2.990115790369468618e-01,6.318720143559982683e-01,3.992622425263068764e-01,7.516569557541344926e-01,5.649881791335729098e-01,3.941548482040589663e-02,1.553580443627647573e-03,7.061428864934528038e-01,4.986377761453053559e-01
3.600000000000003197e-01,3.877980799999997785e+00,3.031181414592690193e-01,9.188060768172141846e-02,5.516638271987847064e-01,3.043329782396105854e-01,6.267333142714482941e-01,3.927946472176739867e-01,7.549879198629743104e-01,5.700067591390208799e-01,2.643458612454483922e-02,6.987873435759785158e-04,7.014549000215666297e-01,4.920389767642660561e-01
3.639999999999998792e-01,3.853815950080000441e+00,3.034964966054246593e-01,9.211012345176654292e-02,5.565213868671833319e-01,3.097160540405731188e-01,6.215391935970928650e-01,3.863109691773244925e-01,7.581876369633154811e-01,5.748484928440162900e-01,1.344596579296945642e-02,1.807939961057047310e-04,6.964694104108875017e-01,4.850696396380892450e-01
3.680000000000003268e-01,3.829458298879998335e+00,3.038873040830687988e-01,9.234749358287552834e-02,5.613918775907912329e-01,3.151608402249139185e-01,6.162896310460115323e-01,3.798129093348290297e-01,7.612549645671257137e-01,5.795091210780958235e-01,4.534082837125130976e-04,2.055790717391267568e-07,6.911879936506568622e-01,4.777408425668204783e-01
3.719999999999998863e-01,3.804910657280000219e+00,3.042903430622100336e-01,9.259261288091746867e-02,5.662749749653361864e-01,3.206673472719921425e-01,6.109846145503761150e-01,3.733021992172716463e-01,7.641887737613515252e-01,5.839844819428781086e-01,-1.253928070588267510e-02,1.572335606209215159e-04,6.856123551435686636e-01,4.700643015255109303e-01
3.760000000000003340e-01,3.780175866879997848e+00,3.047053907364826730e-01,9.284537514387257440e-02,5.711703438247204279e-01,3.262355616648493495e-01,6.056241415442982223e-01,3.667806008212681768e-01,7.669879497283300651e-01,5.882705150284673890e-01,-2.552827511143739708e-02,6.516928301652340216e-04,6.797443298297740633e-01,4.620523539357286880e-01
3.799999999999998934e-01,3.755256800000001505e+00,3.051322223060643490e-01,9.310567308943747122e-02,5.760776381671962598e-01,3.318654451962950724e-01,6.002082192465624244e-01,3.602499064511295312e-01,7.696513922739424141e-01,5.923632656292180387e-01,-3.850972939643171333e-02,1.482999258186396777e-03,6.735858822596509921e-01,4.537179407795123853e-01
3.840000000000003411e-01,3.730156359679998257e+00,3.055706109612386090e-01,9.337339828322463453e-02,5.809965010842840227e-01,3.375569342721804200e-01,5.947368649431064025e-01,3.537119385223547741e-01,7.721780163633213956e-01,5.962588889547938420e-01,-5.147977946982562614e-02,2.650167694261879904e-03,6.671391066143931292e-01,4.450745875742506130e-01
3.879999999999999005e-01,3.704877479680000807e+00,3.060203278666348559e-01,9.364844106760270015e-02,5.859265646925305715e-01,3.433099392123902249e-01,5.892101062691067481e-01,3.471685493296520764e-01,7.745667526639105072e-01,5.999536543323155113e-01,-6.443454362649911338e-02,4.151810412355217382e-03,6.604062266734820330e-01,4.361363842291065551e-01
3.920000000000003482e-01,3.679423124479997753e+00,3.064811421461807739e-01,9.393069049122745873e-02,5.908674500682075115e-01,3.491243435501056869e-01,5.836279814905216412e-01,3.406216207787006733e-01,7.768165480956710223e-01,6.034439493952740152e-01,-7.737012351058593362e-02,5.986136012043322477e-03,6.533895957281198319e-01,4.269179638057558623e-01
3.959999999999999076e-01,3.653796289280000664e+00,3.069528208687993809e-01,9.422003423931324395e-02,5.958187671850457834e-01,3.550000033299077762e-01,5.779905397849456339e-01,3.340730640808928231e-01,7.789263663882174393e-01,6.067262842547515023e-01,-9.028260510175908915e-02,8.150948783960176164e-03,6.460916964397083184e-01,4.174344802083401751e-01
4.000000000000003553e-01,3.627999999999997893e+00,3.074351290348854016e-01,9.451635856469663144e-02,6.007801148551071835e-01,3.609367464053157559e-01,5.722978415216204429e-01,3.275248194103058119e-01,7.808951886446551249e-01,6.097972956483714846e-01,-1.031680597245080017e-01,1.064364854731965002e-02,6.385151406424780518e-01,4.077015848296835498e-01
4.039999999999999147e-01,3.602037313280000319e+00,3.079278295635946572e-01,9.481954821974619696e-02,6.057510806728957364e-01,3.669343717363810486e-01,5.665499585404509819e-01,3.209788555221867457e-01,7.827220139118842290e-01,6.126537510622759308e-01,-1.160225450804293901e-01,1.346123096694027028e-02,6.306626690893786247e-01,3.977354021829390684e-01
4.080000000000003624e-01,3.575911316479998270e+00,3.084306832809795007e-01,9.512948638917188837e-02,6.107312409628060657e-01,3.729926486879691083e-01,5.607469744298669845e-01,3.144371693322499106e-01,7.844058597571246239e-01,6.152925528213138984e-01,-1.288421063035352365e-01,1.660028835673147546e-02,6.225371511403640090e-01,3.875525045499604304e-01
4.119999999999999218e-01,3.549625127680000602e+00,3.089434489090039926e-01,9.544605462379035510e-02,6.157201607300122337e-01,3.791113163293921007e-01,5.548889848033692340e-01,3.079017854561137413e-01,7.859457628504084026e-01,6.177107421425104272e-01,-1.416227770385624363e-01,2.005701097611436654e-02,6.141415843922195528e-01,3.771698856797857102e-01
4.160000000000003695e-01,3.523181895679997400e+00,3.094658830554734563e-01,9.576913277530396673e-02,6.207173936149001925e-01,3.852900827360749569e-01,5.489760975745995308e-01,3.013747557082362416e-01,7.873407795527725961e-01,6.199055031467676224e-01,-1.543605805422492705e-01,2.382718882534022239e-02,6.054790942490954064e-01,3.666049335727049607e-01
4.199999999999999289e-01,3.496584800000000826e+00,3.099977402049093889e-01,9.609859893215048909e-02,6.257224818511455400e-01,3.915286242939571837e-01,5.430084332307657524e-01,2.948581585597309651e-01,7.885899865098817685e-01,6.218741668236554831e-01,-1.670515308075233019e-01,2.790621394513690540e-02,5.965529334329323641e-01,3.558754023874366457e-01
4.240000000000003766e-01,3.469837050879997165e+00,3.105387727104063633e-01,9.643432935648542370e-02,6.307349562275396115e-01,3.978265850073562926e-01,5.369861251042546968e-01,2.883540985544822965e-01,7.896924812507933877e-01,6.236142149440346838e-01,-1.796916337105262940e-01,3.228908322555795046e-02,5.873664814329873085e-01,3.449993835109678164e-01
4.279999999999999361e-01,3.442941889280000112e+00,3.110887307865012330e-01,9.677619842235624104e-02,6.357543360536672683e-01,4.041835758110393084e-01,5.309093196422608463e-01,2.818647056830083097e-01,7.906473827915783126e-01,6.251232839151725784e-01,-1.922768881803801067e-01,3.697040172833039595e-02,5.779232438936824368e-01,3.339952758325967497e-01
4.320000000000003837e-01,3.415902586879997482e+00,3.116473625030899419e-01,9.712407855513234545e-02,6.407801291295399659e-01,4.105991738872699082e-01,5.247781766742555254e-01,2.753921347135561692e-01,7.914538322434884199e-01,6.263991685729038972e-01,-2.048032873915767438e-01,4.194438652639678050e-02,5.682268519400336393e-01,3.228817552656809142e-01
4.359999999999999432e-01,3.388722446080000505e+00,3.122144137804228059e-01,9.747784017225306907e-02,6.458118317192889091e-01,4.170729219886231132e-01,5.185928696771214819e-01,2.689385644799519026e-01,7.921109934253643958e-01,6.274398259053176607e-01,-2.172668199788548027e-01,4.720487106372409786e-02,5.582810614399315030e-01,3.116777435624965564e-01
4.400000000000003908e-01,3.361404799999997195e+00,3.127896283852134585e-01,9.783735162535993346e-02,6.508489285290205428e-01,4.236043277673741114e-01,5.123535860377721463e-01,2.625061971257647842e-01,7.926180534799573962e-01,6.282433787023565808e-01,-2.296634712744012596e-01,5.274531003780773275e-02,5.480897522025768298e-01,3.004023764694820908e-01
4.439999999999999503e-01,3.333953012480000311e+00,3.133727479278911043e-01,9.820247914387757182e-02,6.558908926889401858e-01,4.301928631122948765e-01,5.060605273130738269e-01,2.560972573043863165e-01,7.929742234938396139e-01,6.288081191256579272e-01,-2.419892245671979303e-01,5.855878480663374852e-02,5.376569271124016502e-01,2.890749712719503650e-01
4.480000000000003979e-01,3.306370478079997621e+00,3.139635118610319964e-01,9.857308678011238168e-02,6.609371857398455008e-01,4.368379634937070155e-01,4.997139094868874309e-01,2.497139913346691220e-01,7.931787391205580295e-01,6.291325121928782460e-01,-2.542400623843066310e-01,6.463800932117612363e-02,5.269867111978318031e-01,2.777149937791069667e-01
4.519999999999999574e-01,3.278660622080000309e+00,3.145616574789978359e-01,9.894903635593435554e-02,6.659872576240957187e-01,4.435390273176636478e-01,4.933139632240404193e-01,2.433586663118099125e-01,7.932308612066857334e-01,6.292151991707003456e-01,-2.664119677938657227e-01,7.097533658379974464e-02,5.160833506342805688e-01,2.663420248019057746e-01
4.560000000000004050e-01,3.250826900479997228e+00,3.151669199188178450e-01,9.933018741111454553e-02,6.710405466811576458e-01,4.502954152901469387e-01,4.868609341210430874e-01,2.370335691732146643e-01,7.931298764204092189e-01,6.290550008706535801e-01,-2.785009257295481544e-01,7.756276563221529974e-02,5.049512116807912676e-01,2.549757261778992645e-01
4.599999999999999645e-01,3.222872800000000204e+00,3.157790321623411556e-01,9.971639715338488641e-02,6.760964796478345917e-01,4.571064497921948355e-01,4.803550829533555500e-01,2.307410057191250918e-01,7.928750978822857176e-01,6.286509208418441519e-01,-2.905029243362058922e-01,8.439194904788736851e-02,4.935947795497838131e-01,2.436358063987996703e-01
4.640000000000004121e-01,3.194801838079996958e+00,3.163977250396951546e-01,1.001075204102945398e-01,6.811544716632772500e-01,4.639714142668783792e-01,4.737966859190134716e-01,2.244832995878403015e-01,7.924658657977916576e-01,6.280021484546435273e-01,-3.024139563364023342e-01,9.145420098703545275e-02,4.820186572093885791e-01,2.323419858979420549e-01
4.679999999999999716e-01,3.166617562879999959e+00,3.170227272340768732e-01,1.005034095829319130e-01,6.862139262788818916e-01,4.708895526190787773e-01,4.671860348784159789e-01,2.182627911854164993e-01,7.919015480912754423e-01,6.271080618693586350e-01,-3.142300204175126344e-01,9.874050573159040556e-02,4.702275641178907395e-01,2.211139620562450336e-01
4.720000000000004192e-01,3.138323553279996680e+00,3.176537652879105611e-01,1.009039146015869720e-01,6.912742354731764571e-01,4.778600686290246369e-01,4.605234375900792432e-01,2.120818365697836050e-01,7.911815410409215321e-01,6.259682308838874221e-01,-3.259471226390431298e-01,1.062415267566714228e-01,4.582263348898442112e-01,2.099713739865796680e-01
4.759999999999999787e-01,3.109923418880000234e+00,3.182905636104007563e-01,1.013088828834265709e-01,6.963347796717932470e-01,4.848821253805648546e-01,4.538092179421558403e-01,2.059428062892710853e-01,7.903052699143192639e-01,6.245824196543450224e-01,-3.375612778598002794e-01,1.139476163103412959e-01,4.460199178934519670e-01,1.989337671576816291e-01
4.800000000000004263e-01,3.081420799999996962e+00,3.189328444865091039e-01,1.017181592922558053e-01,7.013949277726325704e-01,4.919548447051764750e-01,4.470437161795189906e-01,1.998480841755943260e-01,7.892721896042235175e-01,6.229505892826453506e-01,-3.490685111845130972e-01,1.218488255005725496e-01,4.336133737788473441e-01,1.880205579198743759e-01
4.839999999999999858e-01,3.052819367679999729e+00,3.195803280873872332e-01,1.021315861004420678e-01,7.064540371763130544e-01,4.990773066427114935e-01,4.402272891262104526e-01,1.938000660914120932e-01,7.880817852640855659e-01,6.210729002650282604e-01,-3.604648594294884156e-01,1.299349148835208523e-01,4.210118739369566043e-01,1.772509979959078497e-01
4.880000000000004334e-01,3.024122823679997296e+00,3.202327324822911159e-01,1.025490029530746333e-01,7.115114538220066454e-01,5.062485489199054500e-01,4.333603104030451791e-01,1.878011586326236715e-01,7.867335729429263402e-01,6.189497147955428380e-01,-3.717463726068522822e-01,1.381953655463526442e-01,4.082206988886594723e-01,1.666441390011455803e-01
4.919999999999999929e-01,2.995334900479999618e+00,3.208897736520074928e-01,1.029702468344366045e-01,7.165665122287581124e-01,5.134675664476869850e-01,4.264431706401700106e-01,1.818537777856411575e-01,7.852271002191072435e-01,6.165815989185079449e-01,-3.829091154269075870e-01,1.466193906770168476e-01,3.952452366040115628e-01,1.562187970581610796e-01
4.960000000000004405e-01,2.966459361279996543e+00,3.215511655038190697e-01,1.033951520368644461e-01,7.216185355423829773e-01,5.207333108383334075e-01,4.194762776843681262e-01,1.759603475399331152e-01,7.835619468325599746e-01,6.139693245240315234e-01,-3.939491688181092077e-01,1.551959476124790960e-01,3.820909807513361289e-01,1.459935175715179057e-01
5.000000000000000000e-01,2.937500000000000000e+00,3.222166198880354604e-01,1.038235501320707299e-01,7.266668355880373520e-01,5.280446899435317087e-01,4.124600568009002544e-01,1.701232984562018602e-01,7.817377253150118444e-01,6.111138711806889390e-01,-4.048626314641352031e-01,1.639137503560641473e-01,3.687635288760389152e-01,1.359865402291091929e-01
5.040000000000004476e-01,2.908460641279996928e+00,3.228858466161177443e-01,1.042552699450071119e-01,7.317107129285548295e-01,5.354005674144139970e-01,4.053949508696765291e-01,1.643450661906274424e-01,7.797540816177510603e-01,6.080164277995423472e-01,-4.156456213575057124e-01,1.727612825536670171e-01,3.552685805090462501e-01,1.262157642969126692e-01
5.080000000000000071e-01,2.879345140479999010e+00,3.235585534804207852e-01,1.046901375303423143e-01,7.367494569286410222e-01,5.427997622846474357e-01,3.982814205755457193e-01,1.586280899756747353e-01,7.776106957364558037e-01,6.046783941237348081e-01,-4.262942773691750231e-01,1.817268109177071211e-01,3.416119352048170299e-01,1.166987142743801109e-01
5.120000000000004547e-01,2.850157383679996492e+00,3.242344462755799017e-01,1.051279761516319133e-01,7.417823458250153434e-01,5.502410485776626503e-01,3.911199445924938844e-01,1.529748110580354814e-01,7.753072823326133678e-01,6.011013820379826900e-01,-4.368047608334964527e-01,1.907983990868080404e-01,3.277994905089260391e-01,1.074525059779114916e-01
5.160000000000000142e-01,2.820901287679999481e+00,3.249132288215664244e-01,1.055686062632555794e-01,7.468086468025884050e-01,5.577231549391132859e-01,3.839110197615396847e-01,1.473876710943453072e-01,7.728435913510407484e-01,5.972872166923745008e-01,-4.471732571479347107e-01,1.999639219082929298e-01,3.138372398552703446e-01,9.849381311997448818e-02
5.200000000000004619e-01,2.791580799999996643e+00,3.255946029884351223e-01,1.060118454951966827e-01,7.518276160767604077e-01,5.652447642956646146e-01,3.766551612621142908e-01,1.418691105053893342e-01,7.702194086330178546e-01,5.932379374349957546e-01,-4.573959773868727097e-01,2.092110801296925837e-01,2.997312703929991273e-01,8.983883445140115886e-02
5.240000000000000213e-01,2.762199898879999616e+00,3.262782687227879230e-01,1.064575086407398147e-01,7.568384989819264552e-01,5.728045135412155320e-01,3.693529027767152306e-01,1.364215667895856410e-01,7.674345565245296319e-01,5.889557985480015079e-01,-4.674691599288356980e-01,2.185274154845713579e-01,2.854877607433246034e-01,8.150326153423775866e-02
5.280000000000004690e-01,2.732762593279996821e+00,3.269639240759755761e-01,1.069054076471603193e-01,7.618405300662681734e-01,5.804009932516525083e-01,3.620047966486204527e-01,1.310474727966090547e-01,7.644888944791181640e-01,5.844432697819043065e-01,-4.773890720964274470e-01,2.279003261570879957e-01,2.711129786864210356e-01,7.350224721222378688e-02
5.320000000000000284e-01,2.703272922879999651e+00,3.276512652340589082e-01,1.073553516094796212e-01,7.668329331929141235e-01,5.880327474292482703e-01,3.546114140324514441e-01,1.257492549620947142e-01,7.613823196548240579e-01,5.797030366829606374e-01,-4.871520118082499073e-01,2.373170826088252527e-01,2.566132787786796210e-01,6.585037484554434606e-02
5.360000000000004761e-01,2.673734958079997170e+00,3.283399865495507108e-01,1.078071467673591410e-01,7.718149216475442831e-01,5.956982732778048906e-01,3.471733450373723495e-01,1.205293315044383973e-01,7.581147675047085199e-01,5.747380007087182774e-01,-4.967543092420494966e-01,2.467648437505457482e-01,2.419950999006386660e-01,5.856162837592009118e-02
5.400000000000000355e-01,2.644152799999999637e+00,3.290297805749580196e-01,1.082605965052050173e-01,7.767856982525148668e-01,6.033960210096470655e-01,3.396911988627149270e-01,1.153901105847885411e-01,7.546862123604256567e-01,5.695512791269254915e-01,-5.061923285083095303e-01,2.562306734406643582e-01,2.272649627359699664e-01,5.164936328738181648e-02
5.440000000000004832e-01,2.614530580479996313e+00,3.297203380981439946e-01,1.087155013555543837e-01,7.817444554875737639e-01,6.111243936855631498e-01,3.321656039258161774e-01,1.103339884314021857e-01,7.510966680083200897e-01,5.641462046932006480e-01,-5.154624693334800556e-01,2.657015572913688506e-01,2.124294671819577096e-01,4.512627852721044774e-02
5.480000000000000426e-01,2.584872462079998989e+00,3.304113481795272200e-01,1.091716590058127712e-01,7.866903756172406448e-01,6.188817470887951755e-01,3.245972079818595368e-01,1.053633474296185729e-01,7.473461882575120896e-01,5.585263251030326836e-01,-5.245611687520157496e-01,2.751644197624807386e-01,1.974952896919676959e-01,3.900438945051424439e-02
5.520000000000004903e-01,2.555182638079996238e+00,3.311024981911355192e-01,1.096288643084109005e-01,7.916226308249115773e-01,6.266663896341542195e-01,3.169866782355099111e-01,1.004805541787826967e-01,7.434348674994354367e-01,5.526954022139031197e-01,-5.334849028063606280e-01,2.846061415223120616e-01,1.824691805504637387e-01,3.329500185075773278e-02
